,SiO2,TiO2,Al2O3,Fe2O3,FeO,MgO,CaO,Na2O,T_pyMelt,T_MELTS,F_MELTS,F_pyMelt,P,Augite,Garnet,Liquid,Olivine,Orthopyroxene,X,Spinel,Plagioclase
16,38.6788092582644,2.35678683548696,0.974127615707016,1.91536404378942,19.613859634493,28.0497294334887,4.75494646419484,3.65637671457567,1636.0682661609446,1583.0999999999926,0.011491914980169209,0.017897254602347847,4507.0,12.0254313702768,14.6959561482169,0.628826938553239,51.31389753385,18.535888009103,0.006469412948078594,,
17,38.6046865046557,2.39794184083666,0.994722072483458,1.99262326360902,19.5971955338521,28.1411344056878,4.85208567298736,3.41961070588789,1634.8126175090756,1584.99999999999,0.013017390420013817,0.019180870366144923,4486.0,11.8257392113944,14.7009336463298,0.599602747709618,51.1647186535697,18.7590057409965,0.006178286941881688,,
18,38.6240160928914,2.39221427315417,1.03158970833977,1.98968336381765,19.5184138948862,28.1417009243902,4.88414787779511,3.41823386472552,1633.550168517252,1584.9999999999982,0.014034374046577806,0.020477720837299145,4464.0,11.7438456033309,14.6811970719869,0.628776936906082,51.0560417009497,18.8401386868264,0.006485579545189088,,
19,38.643769352145,2.39565201258908,1.06968291618198,1.9883179524088,19.4226450228864,28.131501274538,4.90397685172351,3.4444546175272,1632.2811585125653,1584.6999999999966,0.015458151123766724,0.021787361011653402,4443.0,11.7026566578113,14.6571721309847,0.620888032095704,50.9704518676713,18.858831311437,0.00641347001441694,,
20,38.6652530408765,2.39706881537838,1.11068905216715,1.98482292859652,19.3264892741933,28.119784074167,4.92601166690145,3.4698811477197,1631.0057991319643,1584.399999999996,0.01678022983829981,0.02310939822045003,4421.0,11.6535965044222,14.6299131388151,0.614622478543471,50.8591312920476,18.9227365861716,0.00635728670400777,,
21,38.6867801073086,2.39622312611025,1.15102569177111,1.98130492834903,19.2317938712604,28.1142387745977,4.95049884903803,3.48813465156479,1629.7242785965673,1584.1999999999953,0.018102308552831882,0.024443484044892463,4400.0,11.5942187875328,14.605065246931,0.617938209880234,50.7391573924508,18.9936203632052,0.006400188605698952,,
22,38.7083054355348,2.39503147034251,1.19261282182733,1.97770609511485,19.1366459295352,28.1085058909242,4.97545932901677,3.50573302770428,1628.4367651663752,1583.9999999999936,0.019424387267364385,0.02578930778140172,4379.0,11.5339684455482,14.580083264031,0.622191542014755,50.6183680127648,19.0653887356413,0.0064529303258116025,,
23,38.7298764663621,2.39529170555042,1.23763004838384,1.97389409389754,19.038943997838,28.0962057141622,4.99896064316592,3.52919733063998,1627.1434099609082,1583.699999999993,0.020746465981897902,0.02714659110639181,4357.0,11.4821163986535,14.5524451148663,0.619154854769878,50.504196423147,19.1320872085633,0.006430105460274984,,
24,38.7513922621035,2.3933767928667,1.28185557635178,1.97012772542287,18.9428639486914,28.0900573024339,5.02491042737995,3.5454159647499,1625.8443492833565,1583.4999999999923,0.022068544696430843,0.02851508368029171,4336.0,11.4200592585924,14.5271795169088,0.625358014762549,50.3817119205582,19.205691289178,0.006503307141873434,,
25,38.6764663675605,2.43040111136947,1.30946530658848,2.04684992878576,18.9236930478942,28.1833494574958,5.13419419424285,3.2955805860629,1624.5397065517059,1585.4999999999986,0.023594020136277042,0.029894559494936777,4314.0,11.2079777695875,14.5304319393849,0.606741313892461,50.2228997944782,19.4419491826568,0.006319563731824413,,
