,SiO2,TiO2,Al2O3,Fe2O3,FeO,MgO,CaO,Na2O,T_pyMelt,T_MELTS,F_MELTS,F_pyMelt,P,Augite,Garnet,Liquid,Olivine,X,Orthopyroxene
17,38.0154288240757,3.95298674743513,1.46501652943553,0.532385695810713,24.5126435309265,20.6635346612913,3.1864189102679,7.67158510075725,1538.2243004296593,1499.7999999999975,0.06748220194525308,0.07883597703179805,4120.0,37.6873250923856,33.4923943889132,1.06253250919786,12.9943867231501,0.01142508074406302,7.76336128635315
18,37.9171508769213,3.88436175565755,1.48635399947831,0.613628480926584,24.5592967133913,21.150294121852,3.39877446728885,6.99013958448408,1537.700940451411,1506.6999999999912,0.07349844580367032,0.08498791784080753,4100.0,36.9065497350912,33.6388672451224,1.07136273314069,12.3285315106804,0.011594834774249897,8.4546887759653
19,37.8690339993573,3.79184371271682,1.51765561977463,0.685945826203081,24.5275093739092,21.5610526989015,3.58395291590096,6.46300585323657,1537.1760500332061,1512.499999999994,0.07951468966208813,0.09125959048909833,4080.0,36.2369329126527,33.744718431681,1.08857010053864,11.7052347697426,0.01185806209737081,9.024543785385
20,37.8207233712649,3.70016856394537,1.54865605830794,0.764824330777156,24.4885127113313,21.9574746684915,3.77257731958844,5.94706297629346,1536.6496856606773,1518.199999999998,0.08573147498245316,0.09764685976356399,4060.0,35.5710681302095,33.847851272976,1.09468677003008,11.0822999193413,0.012005777254113628,9.58409390744308
21,37.779504966061,3.60419218251945,1.58145865567465,0.851315327116271,24.4119307110598,22.3652575522087,3.9720211022715,5.43431950308862,1536.121899527176,1524.0999999999917,0.09204853103379101,0.1041459049473677,4040.0,34.8697058103635,33.947654381284,1.10667925379572,10.4328806505182,0.012221747695148754,10.1930799040386
22,37.7753537658456,3.52437641737594,1.61617703511596,0.875411941580827,24.3225249927261,22.719208329857,4.17394636498285,4.99300115251571,1535.592740072573,1529.499999999996,0.09876667000902431,0.11075318033010043,4020.0,34.0954935908658,34.0490111181883,1.07832133008695,9.78088043360415,0.011997344571505896,10.8762935272548
23,37.8252583620896,3.40546488618265,1.66284293826832,0.876947796939493,24.1699817022802,23.0405938376555,4.35751313006595,4.66139734651836,1535.0622524341782,1534.2999999999906,0.10508372606036302,0.1174653821573455,4000.0,33.3981648197085,34.1267675043458,1.11455711163272,9.19058081144847,0.012488034864232157,11.4199297528645
24,37.8827796513327,3.28756462493953,1.71212480638818,0.87469860572145,23.9944614517579,23.3608245547013,4.54615708533798,4.34138921982096,1534.530478827223,1539.0999999999954,0.11170159430462205,0.12427942074197043,3980.0,32.709990740788,34.1986340825208,1.12721440666413,8.58977367789252,0.012723946344555023,11.9643870921346
25,37.9409136110402,3.17247029221692,1.76188870593108,0.869575186492632,23.8217295654887,23.6674322643397,4.73771130767956,4.02827906681118,1533.997458868309,1543.7999999999902,0.11852000401082988,0.1311923967547958,3960.0,32.0431720337935,34.26940050525,1.11412369769083,8.00106090293561,0.012673458055862027,12.48224286033
26,38.0054076930635,3.04948153984759,1.81280619766186,0.862698000819021,23.6355851783096,23.9882555871133,4.94489213244473,3.70087367074042,1533.4632298522497,1548.7999999999938,0.12533841371703572,0.13820158093044085,3940.0,31.3387994078081,34.3451989515984,1.12316050582826,7.39414590663986,0.012875851264797199,13.0286952281254
27,38.07605442125,2.92120492576726,1.86498311798215,0.85308932007226,23.4374503061804,24.3156647562644,5.16519939872914,3.3663537537544,1532.9278269905137,1553.9999999999982,0.1321568234232434,0.1453043965874455,3920.0,30.6111455638116,34.4237448693838,1.14084797047027,6.78150073637227,0.013181374586600472,13.592760859962
28,38.2032767739128,2.76717474897203,1.93597926983559,0.815128654783843,23.1587363569663,24.5942249055339,5.33998724416892,3.18549204582665,1532.391283617773,1557.9999999999936,0.13927604532236912,0.15249840448546106,3900.0,29.9685225150313,34.460528176858,1.14119148662549,6.21057836809544,0.013294402220706993,14.0591794533899
29,38.3270213748418,2.60913091365626,2.00606148686719,0.775219636029291,22.9067843666126,24.8615710100672,5.5202965796609,2.99391463226484,1531.8536313717811,1561.99999999999,0.1463952672214984,0.1597812896371404,3880.0,29.3202059809029,34.5031568337075,1.14686975596187,5.62127378930229,0.013471981157780692,14.5384936401254
30,38.4606890837309,2.44880202268944,2.08089813738631,0.73294079960785,22.6172935768463,25.1466117420974,5.7113420492796,2.80142258836221,1531.314900350795,1566.1999999999944,0.15371503058257321,0.16715084976569886,3860.0,28.6652702847166,34.5448911408274,1.14077409337725,5.04651113969573,0.013516280727218607,15.002553341383
31,38.5938523989096,2.28289535150359,2.15563094952829,0.688790158185355,22.3428033687716,25.428322758043,5.9115673033822,2.59613771167649,1530.775119251976,1570.4999999999905,0.16093452321267418,0.174604985156518,3840.0,27.9974017336883,34.5943447949408,1.14737206769141,4.48420550953379,0.013711425283119144,15.4566758941457
32,38.7291281893037,2.11133205440168,2.23102363539073,0.641321063404235,22.0762628923172,25.707993282885,6.12102885853523,2.38191002376228,1530.2343154935875,1574.8999999999946,0.16835455730472396,0.18214168969635608,3820.0,27.3360212912217,34.6015007512601,1.15133428894781,3.88897110602098,0.013881532299828931,15.9621725625493
33,38.8202013164169,1.9297001358921,2.30662471886795,0.682669366795018,21.803546145485,25.9977467791299,6.3128709788576,2.14664055855549,1529.6925153233112,1579.2999999999906,0.17587486212774453,0.1897590429297196,3800.0,26.6010881144119,34.5984322702928,1.14914483781474,3.2990373560279,0.013981565127323755,16.5422974214527
34,38.9165904911897,1.86181466779014,2.37848978024593,0.630519495224812,21.4994291461179,26.2598064045976,6.54556203829181,1.90778797654205,1529.149743914622,1583.599999999995,0.18339516695076627,0.19745520299074915,3780.0,25.8090276339368,34.5805597595928,1.15814474999614,2.68658252878785,0.01422083435653412,17.2056853276865
35,39.0123125052594,1.76000679287328,2.4698376436177,0.649022320808733,21.1315905157849,26.4898217931785,6.69334591294408,1.79406251553337,1528.6060254528306,1586.4999999999923,0.1908152010428156,0.2052284002922032,3760.0,25.205974714739,34.5033808117074,1.18076375042586,2.11465364395234,0.014631521070952414,17.6952270791754
36,39.1553213456651,1.6693587801947,2.56502615922511,0.572770566975244,20.767166777641,26.7026026653518,6.86972848258927,1.69802522235773,1528.0613832121564,1589.3999999999978,0.198536047327785,0.2130769318720427,3740.0,24.6092695305142,34.4444582986379,1.17408910397399,1.55370757429492,0.014688966645489677,18.148475492579
37,39.2550128836097,1.56596825901119,2.66200668843167,0.590527684394527,20.3815660938448,26.9384225040901,7.02838465364984,1.57811123296818,1527.5158396249744,1592.399999999995,0.20615662288178083,0.2209991563135201,3720.0,23.9998641201007,34.3678102772086,1.19090153767696,0.977331709078946,0.015042333430301378,18.6340923559348
38,39.3529923016404,1.46637510149125,2.76161195595346,0.610080375086966,19.9916997161923,27.1686892968338,7.18608058767635,1.46247066512552,1526.9694163442132,1595.2999999999915,0.21397773989772373,0.22899348916739942,3700.0,23.3230346881038,34.2938908912636,1.18107112915083,0.420309350122584,0.015066604530562952,19.1716939413592
39,40.955618968228,1.56298689495836,3.37243786368328,0.52212920554827,18.1016978158151,25.2350760850138,9.09263336003115,1.157419806722,1526.4221342997334,1635.1999999999907,0.22179885691366721,0.23705839881544938,3680.0,25.2371028639024,33.8761707168222,1.18433526625827,,0.015260085894321228,17.3123911530171
40,47.0555613336543,1.71425254720046,4.78821314355531,0.345974685582544,13.3558031445272,20.0236738212905,11.8781743638393,0.838346960350388,1525.8740137493974,1681.0999999999945,0.22972024466058297,0.24519240272300558,3660.0,28.5007317044157,33.3164873769951,1.18925071924307,,0.015481003895379705,13.8135301993462
