,La,Ce,Pb,Nd,Sr,Ti,Yb,K,Na,Na_new
129,2.6236812820219322e-05,0.015188027337810587,0.00023207512061170648,1.462550080340836,0.2276811080811277,0.2690608682725504,1.0417369594534513,7.661011688061467e-05,0.05921737499770877,0.996702676941811
130,2.416136045158281e-05,0.014422990634950178,0.00022038525588209074,1.4338991585761867,0.21546283505595537,0.2662467716620806,1.039990902509457,7.157096937279949e-05,0.05777700255822931,0.9932603882571867
131,2.2210511687513486e-05,0.013682782161426753,0.00020907476986899943,1.4054474636973207,0.20366677080996987,0.26342813069092014,1.0382408493940587,6.6762963918756e-05,0.056351223824994724,0.9897864620186682
132,2.0277145151911387e-05,0.012887611970540622,0.00019692446134951698,1.3697311565023493,0.19052698301520962,0.2604186670815135,1.0368502015573031,6.162575082726681e-05,0.05465819979323599,0.9770290788095936
133,1.8613719716433826e-05,0.012215214453327102,0.0001866501359591576,1.3420562379234882,0.17989146372530937,0.2576303136218267,1.0351128267309124,5.7407029857759997e-05,0.05328531456868252,0.9724400079854749
134,1.698221828652159e-05,0.01150187128305293,0.00017575015542865244,1.3079789674518243,0.16822671719821225,0.2546780873288645,1.0337039977812248,5.296237115893024e-05,0.05168242065199256,0.9596633629500939
135,1.5561197420033716e-05,0.010889464730666227,0.00016639250012902537,1.2809776194251394,0.15861551841239227,0.251912569996223,1.0319698671418844,4.925308408889624e-05,0.05035721904334894,0.9544927256914235
136,1.4202946198856654e-05,0.010286466422294863,0.00015717860407581265,1.2536191969350583,0.1491736516528647,0.24908325036772533,1.0301359210891345,4.565308985509197e-05,0.04902082969118819,0.9485100059394779
137,1.2855784976836736e-05,0.009639642958354844,0.000147295053693028,1.2196168159370873,0.13871331234715245,0.24605068599755145,1.0286725317168859,4.182239781012076e-05,0.04744250286090688,0.9344096388902341
138,1.164833227836068e-05,0.00904160933992042,0.00013815701877637298,1.187254072339714,0.12914263926817732,0.2430838010257839,1.027213970674509,3.836312828137689e-05,0.04594163968828956,0.921621316554507
139,1.0580883964073448e-05,0.008515170759648104,0.0001301129657671186,1.1604072477089393,0.121013230989562,0.24024606772066903,1.0253901295613435,3.540212188767995e-05,0.0446549969479615,0.9142727105951044
140,9.576217620074042e-06,0.007992537749036993,0.00012212706237917293,1.1313748210003236,0.11286733555623787,0.2373102168863606,1.0233855768698792,3.250837520427545e-05,0.043303111277239556,0.9047666073924832
141,8.669573940941654e-06,0.007493544396166778,0.00011450237617232755,1.1013593683519736,0.10501925558299095,0.23443936234085627,1.0218736684039815,2.9795542346460648e-05,0.041930849201628734,0.8916751423677186
142,7.864144350873072e-06,0.007050780279519903,0.0001077368803322225,1.0761022463996799,0.09828096270747212,0.23168689674758533,1.0201102329760257,2.7453107196573432e-05,0.040738777844192824,0.8834393498227261
143,7.1028290099254865e-06,0.006609977532781003,0.00010100135449071131,1.0487996594306985,0.09152509150538084,0.22881905162977154,1.0180487286110307,2.5159890245429205e-05,0.03948725959686394,0.8726287725228155
144,6.405899193865704e-06,0.006183907769974235,9.44909506447675e-05,1.0203410174779453,0.08494058383781279,0.22598119680568973,1.0164920276128186,2.2983305439678507e-05,0.03820338360417315,0.8588891407700256
145,5.8082852017446656e-06,0.005824620776463525,8.90009965843322e-05,0.9985821541724261,0.07965632239950729,0.22330940643550815,1.0142014040410994,2.1207151160359947e-05,0.03717421276416546,0.8536376607343277
146,5.2149885155792e-06,0.005433443599074904,8.302375618280829e-05,0.9703332635361033,0.07365370646068535,0.22045824855647075,1.0126513223364084,1.928641931472667e-05,0.035915489788370954,0.838761744162059
147,4.690160801204124e-06,0.005080438558747854,7.762979122025575e-05,0.94483654504817,0.06835831945354458,0.2176602603644071,1.0106241089222556,1.7601585696842865e-05,0.03477060912328291,0.8276772150660784
148,4.214837453814708e-06,0.004754122614393149,7.264363926916518e-05,0.9215461695560581,0.06354840286561547,0.21493751340395273,1.0087355197923902,1.6080999118977698e-05,0.03370570128730998,0.8177950629782654
149,3.757511027335314e-06,0.004422222581904379,6.757216169293608e-05,0.8956967252785306,0.0586152189550608,0.2120447346953345,1.006624556790689,1.4561745497015489e-05,0.03255710748817174,0.8054105831251152
150,3.3538534037954497e-06,0.004116331839298748,6.289810959879233e-05,0.8708035161184442,0.05410206642987647,0.20921523640922365,1.004486493834851,1.3197539955927917e-05,0.03145804395626384,0.793173052760996
151,2.995390905979849e-06,0.0038331209083193526,5.857060810674726e-05,0.8468191087629932,0.04995750078742995,0.20644409532902974,1.002347754315603,1.1966864427402875e-05,0.030404737482647274,0.7801155228137371
152,2.676361061901494e-06,0.003568881113344398,5.4532988149574785e-05,0.8233684530191477,0.046075893763793174,0.2038147334164352,1.0013852174962672,1.08418462638399e-05,0.02936648854335129,0.7668007534688105
153,2.3881614109980846e-06,0.003316556605722834,5.067743540153732e-05,0.7990851727746456,0.042386394949065084,0.2011277834393625,0.9998349679164086,9.797566229772503e-06,0.028326326751630264,0.7510627890828141
154,2.1309588960305406e-06,0.003085484214062309,4.714661787191979e-05,0.7767713424180145,0.0390555124887336,0.1985480185797632,0.9988781387176515,8.865588728881923e-06,0.02735073737152671,0.7377020334423497
155,1.907124129746106e-06,0.0028754477321523133,4.393723190045977e-05,0.755549193266638,0.03605565785375568,0.19605479598730127,0.9979127461713466,8.041841627425133e-06,0.026429563104140383,0.7248540784338857
156,1.7077942888265022e-06,0.002684076532746147,4.101305398084092e-05,0.7364034919613027,0.03337433251160793,0.19366326691124913,0.9972107362255055,7.311378165573903e-06,0.02558212521130155,0.7135658438745375
157,1.5212305554073489e-06,0.0024943393704033477,3.8113844369490836e-05,0.7155967730423078,0.030704346268966648,0.19115679604608846,0.9962125766843231,6.603020235890016e-06,0.024691055140478677,0.7003881832284032
158,1.353086197346612e-06,0.0023127342638262173,3.53388936747639e-05,0.693971966936794,0.02813892592735361,0.1886856687731628,0.9958006429507202,5.941881552235645e-06,0.023782396150169527,0.684492213633289
159,1.2045647609104858e-06,0.00214852473874646,3.282974982804434e-05,0.6743358572850173,0.025877480466897643,0.18624411419868755,0.9948706684813456,5.363327068693227e-06,0.02295212670143441,0.6715670614067463
160,1.0756208473247802e-06,0.0020053820376926003,3.06425099138088e-05,0.6582459524375388,0.023979170460897765,0.18391192088294891,0.9934885989337147,4.875247012593479e-06,0.02224595470998282,0.6626413310354209
161,9.53789544793801e-07,0.001858524336261905,2.8398504289231113e-05,0.6391238086780072,0.02198182470812009,0.18148034351086006,0.9925296263389245,4.382891791746821e-06,0.02144830454862197,0.6491638731980037
