,Ce,K,La,Na,Nd,Pb,Sr,Ti,Yb,Na_new
77,0.20011638421719813,0.0020572079950804127,0.001543021062607401,0.2094024001493301,4.144146187464174,0.0030578055313324037,3.3308614914988532,0.4733597342217169,1.1649654388247734,0.878221582448527
78,0.1929350197146967,0.0019675077767765214,0.0014571855198926308,0.20564653030127789,4.080946118467694,0.0029480733063366265,3.2120792093882145,0.4691036245188663,1.1623046715556165,0.8844207820116016
79,0.18564524978366326,0.0018768405161006967,0.0013715188212556414,0.20177318171221512,4.015779247901063,0.0028366846316688816,3.091124521314993,0.46474216524774803,1.1597411620864546,0.8903013748217998
80,0.17758904175694995,0.0017770263256829133,0.0012772527764069977,0.19749746922719436,3.9438807019027395,0.0027135846787988993,2.957906981173788,0.45982689890460987,1.156656616128916,0.8963503009470365
81,0.169312478856412,0.0016749515499055343,0.0011837896987333485,0.19289284679034274,3.8655452271392274,0.0025871176735275214,2.819237093149457,0.45462784979402193,1.1534593135531357,0.9001713972036348
82,0.16184242331767498,0.0015841600006352506,0.0011011120893314043,0.18872423364655538,3.7949431955804593,0.0024729742102870575,2.6953058714762403,0.44973443391997653,1.1502629285512516,0.9053925321936941
83,0.15428918657329013,0.0014927985623395372,0.001021412306827734,0.18425717507213785,3.717638239071981,0.0023575597269263385,2.56762838000001,0.4447016640443133,1.147175311734226,0.9078279783709028
84,0.1473939272444202,0.0014106713753539843,0.0009490945104285554,0.1802295346667088,3.649050406913834,0.002252199227843436,2.45310114536755,0.4398751697568223,1.1439660150438538,0.9130687093104652
85,0.14020069691050518,0.0013253689344983554,0.0008768515676471506,0.17580280287434438,3.5721656399229382,0.002142285691332001,2.331581997389173,0.4347659775227852,1.1407590312004976,0.9155018953070274
86,0.1339317975059659,0.0012521125577892034,0.0008153460058978595,0.17187563110316728,3.5047155385067232,0.002046496056967224,2.226361315299432,0.4300831285938784,1.1378410652179773,0.920012423710292
87,0.1284904264922819,0.001189420195579082,0.0007639369624654225,0.1683654974008426,3.4440363654000725,0.00196335116881246,2.134977737924588,0.42586374636501795,1.1352136929992245,0.9246016581945556
88,0.12382816051263962,0.001136505195846259,0.00072114771042184,0.16529116720685047,3.3909497112453693,0.0018921111113985708,2.0570318590518126,0.4220581879638904,1.1327269293312408,0.9304101375860165
89,0.1196590981186617,0.0010897455934743333,0.0006841881946634092,0.16246991644989822,3.3417881412920316,0.0018284072717622355,1.987207644843523,0.4185656331964247,1.1304654401161627,0.9358694634104429
90,0.11557977769017887,0.0010442997030720934,0.0006485639786983264,0.1596733388441484,3.2930385665560244,0.0017660747015477269,1.918941847790968,0.41506621603064575,1.128176996357883,0.9414937714898562
91,0.11152009919439546,0.0009993353561090796,0.0006135909733241037,0.15685625109915613,3.24393221722024,0.0017040422627327004,1.8510293864424614,0.41150930814101744,1.1258420768778798,0.945398019524042
92,0.10740324046482014,0.0009539632245859963,0.0005785880308783241,0.15396365728126518,3.193517677046238,0.001641136102178918,1.7821252353150165,0.407834564864843,1.1234434155857855,0.9492200788625508
93,0.10353919334404556,0.0009117566358423744,0.000546698432662667,0.1511596229592133,3.144262722080968,0.0015820929373453502,1.7171831231730297,0.40424978372682335,1.1210132485421125,0.9530408352624634
94,0.10016433948496348,0.0008755014152049898,0.0005187818999411953,0.1487717210819651,3.1034508827791294,0.0015305247119943508,1.6617735514487684,0.40098134609266295,1.1187193711087149,0.9596137478373369
95,0.09641284133640542,0.0008350266749642686,0.0004888839570004278,0.1459757425005064,3.0541956363231186,0.001473201310743039,1.5986314301432634,0.397384946664791,1.1163600254578259,0.9630207012779266
96,0.09282362255328265,0.000796582490654421,0.0004610619875229961,0.14321315076915994,3.0053593005819708,0.0014183575602369184,1.5378750372825962,0.39385279819739827,1.1141482484124083,0.9661892306396704
97,0.08947903856219169,0.0007612194586592876,0.00043547376910773656,0.1406416300631273,2.9599450708227937,0.0013672518625801803,1.481856931488218,0.39043256855728353,1.1117804262350885,0.970266466008211
98,0.0859024157252903,0.000723484830917793,0.0004083660788405789,0.137861243119859,2.910894059934089,0.0013126005798431474,1.4218170345573635,0.38673565520725733,1.1092891361978303,0.9738851250498747
99,0.08235001383668676,0.0006862413387885525,0.00038221920556050085,0.1349999137208322,2.859964638417861,0.0012583193964858777,1.361729137373463,0.38295303996274427,1.1067332664173186,0.976891247386223
100,0.07936588703540973,0.0006554939107381697,0.00036102226641355345,0.13252960185691157,2.815816165388052,0.001212721533648028,1.3114516925878632,0.3795999512707045,1.1043290169664453,0.980969978490619
101,0.07667066788403121,0.0006280792165669965,0.00034197126734248766,0.13032398369160525,2.777302714121203,0.0011715382189410556,1.2666807299335063,0.3765106772533416,1.1023082780488815,0.9864681514705603
102,0.07381285543639186,0.0005990083986932795,0.0003224911342556952,0.12786641709376878,2.7331963940533868,0.0011278704565832387,1.2182955976175445,0.3731898057312766,1.100097088580312,0.9897276538048915
103,0.07101519202340018,0.000570846122269632,0.0003035418391029746,0.12547797764069107,2.6904666048937242,0.0010851217796444862,1.1714427252896202,0.3698365036508854,1.0976562496935889,0.9936722308989839
