,La,Ce,Pb,Nd,Sr,Ti,Yb,K,Na,Na_new
35,2.5576009369194033,6.072358650364177,0.20193116652042384,5.240924976322147,86.42689498878454,1.381524379360699,0.5037870748497223,0.04759073892822489,5.566140378732535,4.544384470596704
36,2.4229998728585183,5.7913573246317736,0.1925867043820541,5.097179073607229,82.52674267458445,1.3621227357811982,0.502913500379786,0.04522475297829518,5.411438592286253,4.507646787861806
37,2.294449547097586,5.523976870259208,0.18369519283522293,4.960737572085827,78.83007731885682,1.3426525041034416,0.5020728489266163,0.04298676296171521,5.261236344448357,4.471333167376436
38,2.1633189719837316,5.25153210279465,0.17463527182690036,4.817619690179591,75.04380766586013,1.3229500889659458,0.5011590929713801,0.04069428203142373,5.107675709014151,4.4307473940104005
39,2.040195276362564,4.993912968768049,0.1660683647571322,4.680177242328279,71.46777333847656,1.303539949182042,0.5001999927628731,0.03853955891789864,4.95979409299978,4.38984840238645
40,1.936414180667325,4.786523940461994,0.1591718174975484,4.582435819344448,68.7313501189484,1.2849637586847504,0.4985919742536162,0.036860967315919806,4.842687304312147,4.400519841199809
41,1.830608728898672,4.5578884880624075,0.15156873832036502,4.454048251950326,65.53593536472675,1.2665205267856465,0.4976763273214635,0.03496864621952329,4.705206863753698,4.3592298969388885
42,1.7254761798434173,4.331053740268606,0.1440255400564382,4.324231248573403,62.35536501331582,1.2478912201203833,0.49678796311730217,0.03308801332148106,4.566818164093749,4.316018220174081
43,1.6276189766633227,4.117517164323632,0.13692456128392122,4.199186673289019,59.35728388732797,1.229658049516707,0.4959117316123771,0.031327459062937844,4.433520585809984,4.2730820721362806
44,1.5295364904593585,3.905211357556399,0.12986451070258806,4.074163605350645,56.38245012894303,1.2110563571786999,0.49495465868275984,0.029577669701102337,4.300017759109847,4.2268329623621455
45,1.4284799753692432,3.6881214216860543,0.12264536794205404,3.9443520857252183,53.331813031150354,1.1917983721118535,0.49399166039736203,0.027781238465203785,4.162120821047933,4.176567432442735
46,1.340865576399407,3.50880183453639,0.1166822462791198,3.8496239191562287,50.931066364896736,1.1731087230972477,0.492306800618861,0.026338415509941395,4.050731229784719,4.168114468103533
47,1.2492965383942316,3.3076263580594834,0.10999232544615854,3.723386534677352,48.08489909265767,1.1541150767276984,0.4913432217549249,0.024684585253115655,3.9174816592645048,4.107618514068902
48,1.1637792637967963,3.117373495752141,0.10366562693712578,3.6005643441050044,45.38264600796546,1.1351690246650714,0.4904360189456425,0.023128730284021317,3.786829390814137,4.047710481419727
49,1.0799552760531477,2.9310920163453322,0.09747099341765945,3.4791965208203597,42.7470571083533,1.116185573618149,0.48940216878506343,0.021610808071653775,3.6586022291626663,3.9840837762900456
50,1.0122333651427846,2.783241971141932,0.09255436483607371,3.390226648709245,40.69922017961729,1.0993302314124387,0.4891369245224885,0.020430410698361077,3.5544954939387083,3.9696708355505796
51,0.950361316277418,2.63724629444631,0.08769940171555421,3.288432434171945,38.62377695664152,1.0825439306425326,0.48830570558459785,0.01927185260587721,3.4460357771223507,3.9124370787833698
52,0.8839116967871562,2.480767147622576,0.08249581963590509,3.175521517695104,36.35088120468437,1.0655619744796418,0.488701264721838,0.018007212691804955,3.3270091629343423,3.8462319359960873
53,0.8260387859645117,2.341896768863566,0.07787780228999976,3.073413659030416,34.339905059627746,1.0495453769350989,0.489215430376324,0.016900295989913584,3.218154845834232,3.783188664751804
54,0.7699847652049152,2.2067019266597274,0.07338201181291248,2.971382986469335,32.378544560993724,1.033446909061674,0.48976410479087834,0.01582507103707663,3.1099896064565113,3.7196893637110544
55,0.7160464534963586,2.0763326449301927,0.0690466912803389,2.8715149739416863,30.492459029703124,1.0172576112136738,0.4902646462222748,0.014793775460256014,3.0039898794997697,3.6542013817008803
56,0.6668385589668958,1.9544675622149612,0.0649941707149868,2.7732127797765447,28.716551365691622,1.0014541462621271,0.49076788959256706,0.013835151121744953,2.901040139142717,3.589359116760983
57,0.6240416678787049,1.8465455719081636,0.061405315930437694,2.684776043949059,27.152044383855547,0.9866624357615548,0.4913185053342247,0.012998623749265604,2.8077936642113324,3.526416089814449
58,0.5796761720421512,1.7358832005001235,0.057725332083139465,2.5929321006090085,25.5471043980602,0.9710663713502969,0.49190002500357405,0.01213841145519324,2.7108744787467516,3.4604505383172124
59,0.536259174260149,1.6274901727050466,0.05412081334411078,2.5013743262493215,23.975633091169424,0.9549815116969188,0.4924776045883184,0.011298965380875804,2.613505443433197,3.3923384674110104
60,0.4965169951201938,1.5260110970627159,0.05074621225386701,2.4114533567139644,22.498168721839292,0.939414976008333,0.4929866533787729,0.010518139284821914,2.5198744711495262,3.3263668170473486
61,0.46115062313300625,1.4342501182012155,0.047694778277475064,2.3284618480481774,21.16608126838984,0.9246354815457589,0.49357463405259944,0.009820282484012443,2.433232094991447,3.261977534762789
62,0.4266002756115272,1.344453676578561,0.04470867333040342,2.245594801427761,19.860133547868454,0.9093165133282751,0.49425037719088455,0.009139437031129306,2.3455690936822897,3.1967174556943947
63,0.39423444867033647,1.2594035021500065,0.041880401496674775,2.164992185922135,18.62308606286019,0.8941309901047829,0.49493990397378385,0.008498888522381376,2.2604588736169924,3.131512306563579
64,0.3644757921658486,1.1796776487527116,0.03922918546921128,2.0862483039701436,17.461266110143097,0.8793666858260216,0.49551041144040064,0.007902810573391747,2.1787897070828306,3.0674122579057976
65,0.33725007437504273,1.1059052535916813,0.0367759466752578,2.0119567803446348,16.38751620381228,0.8650199080382066,0.4962365478188786,0.007356076571980504,2.101225576581387,3.004548855653214
66,0.3113577106727098,1.0349267551758752,0.03441561656166804,1.9379822712513715,15.352714632457436,0.8505723496988025,0.496836119740555,0.006832831194927686,2.024606515441215,2.9389839853731243
67,0.2868345359441196,0.9673522075847789,0.03216848196243919,1.8664620504800382,14.36937073101632,0.8362122579566919,0.4975675127687648,0.006337882257808146,1.9501389987650302,2.8731190368745296
68,0.26382093098383314,0.9028605137119654,0.030023865064055844,1.7952262965954762,13.427235866814048,0.8218463512544866,0.4982020358228417,0.005868201425241496,1.876741098324635,2.8082273809947083
69,0.24182335316462122,0.8411024038695366,0.027970151197561778,1.7264799809033193,12.530131932020025,0.807515952703428,0.49884538124304667,0.005421896257323266,1.805680528443749,2.740464089456742
70,0.22176067860830365,0.7868252722949893,0.026165210955177785,1.670798946277647,11.766159143659214,0.7929582355850888,0.4985972785647883,0.005036336265908314,1.7434721594646507,2.7041189471818274
71,0.20291397695202085,0.731717320491054,0.024332642486638363,1.604508352195693,10.958105784513553,0.7788132575744386,0.49923154083589916,0.004643443865478538,1.6755014325310627,2.63695925219453
72,0.18601649782246102,0.6811170917142886,0.022649974546318386,1.5407713006388084,10.212426167012966,0.7651094972302039,0.49995350576355463,0.0042857865853778146,1.6104973569218506,2.5739170705546903
73,0.16996310432935113,0.6329936219633023,0.021049669138922162,1.4799856115156462,9.508601984042553,0.7514680367054366,0.5006806348733126,0.003948803563352191,1.548060991080187,2.5067693976375365
74,0.15294328949996383,0.5820089131309397,0.01935421563855856,1.41344168007448,8.760571435807567,0.7364739161456401,0.5012471813145846,0.0035912784427890136,1.4803893041387908,2.4358483773387425
75,0.13781178425906246,0.5354445937425817,0.017805758461748557,1.3496071939784056,8.075709920270862,0.7219911052665472,0.5016669294437438,0.0032685262060893434,1.4163195666158956,2.3675286960560458
76,0.1248478443469426,0.49448153957975405,0.01644356663685643,1.291299385580278,7.471388130395154,0.708186329683411,0.5023748295856376,0.0029884930224694547,1.3569107309636002,2.3012867314763135
77,0.11357826814670524,0.4579431613366209,0.015228513678652474,1.237171705423426,6.931253758628287,0.6950157580464219,0.5031577529648066,0.0027418973682997072,1.301636201026979,2.2382365236932356
78,0.10278943987758438,0.422702725262477,0.014056622692813959,1.183899043725402,6.412141761659034,0.681696822876736,0.5038123133305874,0.0025060114727122043,1.2473784429964685,2.1721442921738747
79,0.09345885877871163,0.39289534660599956,0.013065403450080747,1.1414734173938432,5.985146939115744,0.6687148597895927,0.5034636377067666,0.0023103752505811625,1.2014131595688184,2.134002382586349
80,0.0849967847846406,0.3636977848366139,0.012094463153711627,1.0933654627056153,5.550785243575792,0.6563250511804339,0.5042438131622573,0.002118898829754932,1.15264234499735,2.0722133172981434
81,0.0767624231905426,0.33507849578313,0.011142752828892686,1.0448831549314659,5.124508672194945,0.6435195355480064,0.5050838555411785,0.0019321786839734288,1.1033451519324893,2.0099454752898427
82,0.06906525142943505,0.30793063420215305,0.01023997358391958,0.9973862286446683,4.719982920947328,0.6306569403506196,0.5059234731439158,0.0017566266593069476,1.0550658190990398,1.9475406886017204
83,0.06177545173761531,0.28186327026184393,0.009373125376878424,0.9502963807320595,4.33146025507995,0.6175830334636597,0.506741642364115,0.0015894979864163336,1.0072449164417374,1.8842953099495747
84,0.05558813194600252,0.259434784412337,0.008627284992334248,0.9092964489797232,3.9991519790600973,0.605411499671431,0.5075323456906458,0.0014478396663950878,0.9649343416197023,1.8352682847501416
85,0.05018811730872628,0.23892208879366605,0.007945152596463957,0.8686825081377894,3.691393836282165,0.5936289551765995,0.5084326071364993,0.0013198580479047,0.9238098721841521,1.777830968807457
86,0.04479738404332333,0.21836753870149975,0.007261628365370538,0.8271000019309103,3.3832764568030473,0.5811662308050544,0.5093617236682896,0.0011923012965286066,0.8814979186875644,1.716615279089438
87,0.039958567436724976,0.19979072828584105,0.0066438721995291565,0.7892329152092747,3.1066747424405534,0.569068227023992,0.5101719121345335,0.001078398854354205,0.8424549053366532,1.6663316819888419
88,0.035995494275025554,0.18399867686138946,0.006118720845746918,0.7554383406276165,2.8704436898194072,0.5579289977737932,0.5111337215504451,0.0009831643823443926,0.8074257617946078,1.6200934626850612
89,0.032370883718883414,0.1689366625782368,0.0056178462615090645,0.7204510628786497,2.6420316717420684,0.5467896712837332,0.512166677608281,0.0008931094467232244,0.7720522899643134,1.5659356457806675
90,0.028894495674400073,0.1546587030800919,0.0051430447580078096,0.6880904925812963,2.4281724095302444,0.535457955532339,0.513282561610836,0.000808546770073355,0.7382331271682836,1.5168631208430297
91,0.025742490037053777,0.14127151006112823,0.004697864942650347,0.6558999604411643,2.2242443756363155,0.5246975500924009,0.5161906517135422,0.0007295729031570078,0.704667371878399,1.46927550502784
92,0.022949819284865475,0.12891419673861518,0.0042869329081724784,0.6236652958206492,2.0357830004988644,0.5136482301830937,0.5173017373910286,0.0006579961393524293,0.6721611376522534,1.415916746221054
93,0.020422979553484037,0.11765465968678696,0.003912506497897905,0.5942541818353577,1.8636083914540258,0.5032487489334542,0.5203732699253277,0.0005932035426963367,0.6414462674828383,1.3701704262184407
94,0.018286293269307072,0.10787286097458117,0.0035872210300335774,0.567627897438671,1.7151378247243196,0.492989980997943,0.5217425435977575,0.0005381014104007436,0.613721891902446,1.3275751830001812
95,0.01632041021007906,0.09862568381899407,0.003279713951225457,0.5413245985373686,1.5730272219921455,0.48324536784404737,0.5249291504923224,0.0004862406772495841,0.5863463064057164,1.28355640352623
96,0.014580386201950967,0.09020989636424653,0.0029998540358656804,0.5161841215976932,1.443184777541703,0.4737390607183408,0.5282113449514539,0.0004396211172550409,0.560253457289516,1.2409481698884695
97,0.01309713571551822,0.0828246362839541,0.002754263439371396,0.49320717277580906,1.3287198679412704,0.46467944885046164,0.5319741854053731,0.00039929294859343426,0.5360135549213412,1.2007825961607106
98,0.011694998477292867,0.07557939064442458,0.0025133289050402476,0.46871652775003664,1.2152652237393848,0.45538105554800906,0.5357432663593262,0.00036006257422582186,0.5110560480793985,1.153917542455266
99,0.010486291635083312,0.06960118030641399,0.002314528561258423,0.45084246928008903,1.1254540334043668,0.4463590096849333,0.5381765925931705,0.00032842261815301714,0.49088643992677095,1.125432503758913
100,0.009377566475000411,0.06367265912804056,0.002117380588580921,0.4299049421814341,1.0327349002626105,0.43758060744882954,0.5423009276115678,0.00029706589028171196,0.46900915731557175,1.0865002894665878
101,0.008344440997093043,0.05805290439051429,0.001930500383532542,0.40938786566277763,0.9448738108775975,0.4287209217695825,0.5465886492811662,0.00026765526833295064,0.4475814845074732,1.0464317084528578
102,0.007378287050921806,0.052667884382683966,0.0017514260839847408,0.3885618531536746,0.8604445901874292,0.4197298471174034,0.5505202799878874,0.0002397421793142392,0.42634090047535883,1.0074875708999518
103,0.006542689506016884,0.04787141413282131,0.0015919235103551033,0.36911410243156867,0.78498077459562,0.4110736737853498,0.5546520778383633,0.00021524217896992938,0.4064424604265553,0.970119562136919
104,0.005801701056271053,0.043506822726156816,0.0014467827034826497,0.350607383502476,0.7161181009394028,0.40259432502514453,0.5589579110302211,0.00019323944017341112,0.38748046339009473,0.9336713813121676
105,0.005152861720116072,0.03957310425376846,0.0013159702127143909,0.3330441295756243,0.6537719000085511,0.39435164718552346,0.5633952607465552,0.0001736688074392486,0.36950380381455233,0.8992055344173441
106,0.0045646289395832994,0.03594232423459275,0.0011952316847608042,0.3164003774264192,0.596177281848186,0.3861316782918244,0.5685224816429082,0.0001558277649367259,0.35214076493261043,0.8631445478088057
107,0.00400527519668274,0.032410982673702814,0.0010777998988879794,0.29925545951621435,0.5400353514177965,0.37764832484095917,0.5731990269153364,0.00013863459490758852,0.3346925952516617,0.8277253406609545
108,0.0035123067790141776,0.029210394006891762,0.0009713670216068518,0.28294787063910604,0.48897627387418285,0.3693217416511928,0.5780800528717933,0.00012327099146202487,0.3180625070311889,0.7932550565164493
109,0.0030690654814451257,0.026257300492995846,0.0008731643869404793,0.2671720233187309,0.44172541874300825,0.3610162438469625,0.5831369615121083,0.0001092821238238776,0.3019684197193631,0.7592360906119926
110,0.002676103614178023,0.02356124170776926,0.0007835092254365073,0.2519613039343073,0.3983891070220814,0.352786314978622,0.588301773643887,9.668501630638848e-05,0.28647634691652285,0.7266010502650807
111,0.0023262984205617617,0.021096964114278097,0.0007015617520187488,0.23742743274102163,0.35867975894058357,0.34462696911549845,0.5937773931835556,8.533721201369798e-05,0.27160512082727495,0.6939146854679172
112,0.0020234515724844907,0.018980646519621787,0.0006311853949517931,0.2255054916160252,0.3252712197284353,0.33645777731072146,0.5977588911785906,7.578463229563442e-05,0.25857513082834604,0.668503327024408
113,0.0017469804937305317,0.016898712879611505,0.0005619524473029952,0.21173354841247752,0.29126485282507303,0.3283989584558667,0.60352452760862,6.64417845026418e-05,0.24461115662234706,0.6372397531939621
114,0.0015010599452654312,0.014992120918308212,0.0004985503393261637,0.198439189373017,0.26000459362991435,0.3203416429538189,0.6095169591894414,5.801435211619657e-05,0.23110556745451888,0.6064310449753083
115,0.0012903293201743209,0.013296584175485873,0.00044216669467173926,0.1857565457584009,0.23203900674118574,0.3125022024877735,0.6150342686216462,5.06438673605321e-05,0.21836958846071058,0.5780269953348944
116,0.0011108231825667455,0.011808684677840301,0.00039268785151962994,0.1741563177398944,0.20738264672117923,0.3049064825878085,0.621702871835648,4.4288340376772856e-05,0.20643085195759756,0.5495026707998231
117,0.0009499227254194891,0.010431550862680432,0.0003468924277375916,0.162674017364351,0.1844560991428479,0.29724941771063684,0.6277560726891436,3.849099463373995e-05,0.19479168068139624,0.522402085877876
118,0.0008117270463934766,0.00921135291018921,0.0003063157737355082,0.15199673941246342,0.16402277579585997,0.28973632538820726,0.6348621980180101,3.3441137976975515e-05,0.18374549142358304,0.49573714124788204
119,0.0006890735846807913,0.008092205290061221,0.00026909946332745157,0.14155311375575153,0.14520006671479307,0.28219994579213015,0.641499617099088,2.888295013463632e-05,0.17305202782801155,0.46994790644053824
120,0.0005864431414215733,0.007116591768039594,0.0002366562583196065,0.1318362292880124,0.12852471568941395,0.27521926359207,0.6523379610911999,2.496427920564434e-05,0.1629169198169711,0.4456905938536676
121,0.0005015527693984565,0.006283904280670064,0.00020896593807453898,0.12309574723305955,0.11432803449802548,0.2682617279611106,0.6606446465298145,2.169965088820204e-05,0.15369990674730363,0.42272603926012503
122,0.0004275008302328923,0.005530426654289374,0.00018390967496449223,0.11466021902204837,0.10130578736764817,0.26166988836733224,0.672837563452303,1.878024717646098e-05,0.14476985817766183,0.4005776556034034
123,0.0003660112182968884,0.004882660875020472,0.00016236877019070454,0.10698556486754696,0.09002916624894852,0.25534082708044203,0.6866511881583924,1.631696634177076e-05,0.13647775917101307,0.3797665171382986
124,0.00031405772721775636,0.004316848951454041,0.0001435531717823197,0.09988126300925915,0.08012786631627547,0.24922885621889732,0.7015148444030919,1.4203879410716614e-05,0.12874406126474847,0.3600128751358235
125,0.0002690900563201362,0.0038120412980571826,0.00012676621893776855,0.09317665988285605,0.07125661619377606,0.24321434763545452,0.7174656770486052,1.2350236206250569e-05,0.12140850184066872,0.34098171248609915
126,0.00022938628769107806,0.003353404999687448,0.0001115146555715541,0.08673599203827674,0.06316835097301121,0.2371874478887434,0.7345448090024768,1.0693340238521946e-05,0.11434146583540927,0.32242794241348294
127,0.0001954605748441705,0.00294737914705704,9.801260821567355e-05,0.08061188945142084,0.05596835194912923,0.23128625151885393,0.7514331348130316,9.251970794542842e-06,0.10768703339416517,0.3053794542514173
128,0.00016653621683435514,0.002590904014431522,8.615832827088198e-05,0.07498066450224992,0.049615918979678195,0.22558761832249855,0.7708440639376555,8.008516005052384e-06,0.10146148102253805,0.2884795050607576
129,0.00014070888891945705,0.0022625965109798287,7.524073908246461e-05,0.0694271702827461,0.04373589028204439,0.2197246529671886,0.7904328977626692,6.8813924874900275e-06,0.09535088875995779,0.2723771392475233
130,0.00011900825337439126,0.001976992858882218,6.574323046164145e-05,0.06429105018651927,0.038582098620345714,0.21403502436344765,0.8117582456086624,5.918482361869554e-06,0.08963654885123494,0.2570743508191923
131,0.00010085116794127359,0.0017293362032701758,5.750761721088471e-05,0.05953574382852682,0.03407487969440369,0.2085189331022127,0.8346191603139448,5.098133434510909e-06,0.0842989751505974,0.24287472135403038
132,8.516442110454231e-05,0.001509135157167518,5.0185017102957845e-05,0.05510094690000809,0.03004491266836943,0.2031086332153508,0.8611020064323689,4.380878379393293e-06,0.07923834093446126,0.22866165238176253
133,7.185056401154728e-05,0.0013210661766235774,4.393094174045152e-05,0.051329037336243666,0.026637860343768315,0.19758913438910852,0.8844798858788494,3.780599660211721e-06,0.07469985960167103,0.21705876548029499
134,6.056430640852524e-05,0.0011498231881188238,3.823640055502028e-05,0.047350109191433176,0.02344088855693571,0.19240863262097427,0.913488542110846,3.2405555018734796e-06,0.07018264168389461,0.2044987765932224
135,5.054513916365697e-05,0.0009934947000502029,3.303782850523242e-05,0.043516519484500034,0.020506353321163302,0.1871391227434723,0.9460115962906873,2.755581953008636e-06,0.06578022412683221,0.19180475957304313
136,4.1706433558657966e-05,0.0008509076979731215,2.82962179848544e-05,0.0397619030922305,0.017805401955205455,0.18164766762142895,0.981091228967254,2.320510205812016e-06,0.06142368667141546,0.17963391879355808
137,3.4458127435448134e-05,0.0007293174593174972,2.4252837126947654e-05,0.036334967221674,0.015475419924911755,0.17633956081580224,1.0205077827737234,1.9565264757639757e-06,0.05737839985537341,0.16816712859410485
138,2.8530302498567563e-05,0.0006258546184520927,2.081226759698171e-05,0.03320111032710232,0.013468098034169455,0.17120500311650427,1.0640410502418967,1.6525006514263049e-06,0.053623963415567744,0.1576330131691244
139,2.361248198108923e-05,0.0005368576033715249,1.7852746905466395e-05,0.030332366840101897,0.011724215839663408,0.16626857597083078,1.113203336258426,1.3957304216774427e-06,0.05014559485484691,0.14747301650082917
140,2.014917364842012e-05,0.00047035962697283243,1.5641412773443364e-05,0.02793637052202436,0.010385691365497206,0.1619004083044311,1.1621079741883467,1.2074476039731871e-06,0.04718367573640614,0.14040026097954386
141,1.8764889255954702e-05,0.00043970597751382925,1.4622051508773422e-05,0.02668332486502143,0.009725087826647586,0.1592894629235772,1.2093469238205734,1.1241941547464276e-06,0.045452486466324646,0.13621376284418246
142,1.8403230663150533e-05,0.0004261286103667032,1.4170547613144524e-05,0.025946497251600184,0.009369552424611191,0.1578457730072347,1.2762808776468058,1.0893228982669684e-06,0.04427796665454561,0.13259359341895946
143,1.80775348926626e-05,0.0004110242599767647,1.3668265177374601e-05,0.02548035325754247,0.008771746086374413,0.1604171354072846,2.388928710031256,1.0339122988468588e-06,0.04230592476747134,0.12563277196833603
144,1.7948629275958468e-05,0.0004017319289854124,1.3359256545833194e-05,0.025050007601838474,0.008447500656798093,0.16049725608041418,3.8087629180838305,1.0052691033192217e-06,0.04113280317865018,0.1215118855771907
145,1.7820152564638103e-05,0.0003941308181426437,1.3106488014244686e-05,0.024559906867655888,0.008262175787560297,0.15848995010843633,3.754257459567089,9.886440332235958e-07,0.040411703528719756,0.1189168901159342
146,1.760556486065799e-05,0.00038506083231626707,1.280487328367634e-05,0.02399466551470776,0.008051848369879855,0.15641241981262602,3.6940158333413717,9.679491633509328e-07,0.03964395225713421,0.11646420380557035
147,1.750417339974702e-05,0.00037796114335617015,1.2568779113981907e-05,0.023506789158521706,0.007875724917992922,0.1544981409060238,3.6398469055141254,9.52501674973832e-07,0.03895165169897588,0.11415016802296592
148,1.7350473622157496e-05,0.0003702773488390508,1.2313261006524259e-05,0.023017298314337416,0.007692130942480472,0.152500273186192,3.5849311399138886,9.35472531891202e-07,0.03823709668688123,0.11156703467117339
149,1.7029842224535745e-05,0.00035999059942257096,1.1971183828779084e-05,0.02242268251010239,0.007466178629020605,0.1503486546827847,3.52228448538738,9.112744243057994e-07,0.03744268136968169,0.10886867220201786
150,1.6684708694273792e-05,0.0003494282561037498,1.1619942008200709e-05,0.021811794715630915,0.007235684567517271,0.1482286167398874,3.4579597453453665,8.860989508612469e-07,0.03663718033867225,0.1062315185317864
151,1.6365133978727736e-05,0.0003394701008098323,1.1288791950920796e-05,0.021229791155686524,0.007017533034652957,0.14610066763267518,3.395655656021749,8.625787093104507e-07,0.035857591290364595,0.10362802807843594
