,Ce,K,La,Na,Nd,Pb,Sr,Ti,Yb,Na_new
0,18.328229912036612,0.15151270140808512,8.996245509111262,10.873331935406693,9.764530538197782,0.6094898308040678,246.77158079049156,2.010546530915648,0.5374214834992358,3.842688547829215
1,18.097386618259325,0.14932800381729022,8.80391668699886,10.814350080869664,9.721886168880326,0.601813331723588,244.065139597953,2.004126261343739,0.537093846464157,4.010191486603923
2,17.821526870072315,0.14672549418587916,8.577214500091344,10.743662715797239,9.670119093033561,0.5926398484109558,240.82979243041336,1.9962974657144537,0.5365979703213729,4.1641179299144495
3,17.552334358182794,0.14418697997967697,8.360169261681504,10.67354470728606,9.618288595391482,0.5836880784193804,237.64729375313686,1.9886620854427575,0.5361583341890764,4.29658323848188
4,17.253245813914294,0.14137320269848627,8.123125454658664,10.594887926022563,9.559504793155005,0.5737421410802853,234.0982453236701,1.9800626523457858,0.5356196687125923,4.404824079043595
5,16.962523572601853,0.13864097401723363,7.897276049577363,10.517114321189188,9.500894708366056,0.5640744180912731,230.62184071139959,1.971683447299079,0.5351398093416262,4.482482733394434
6,16.66164813964399,0.13581901977919192,7.667891311718574,10.435507385045913,9.438858751207485,0.5540690592755723,227.00417124337247,1.9629292725981533,0.5346402718570308,4.518892161086733
7,16.32046441290791,0.13312697895175135,7.551815482768928,10.27701568801006,9.299007316935436,0.5427232821394554,222.39084246498064,1.946006397236383,0.533827869115394,4.518618000116887
8,15.895481747686759,0.12965927975777547,7.349654989421804,10.103733873119658,9.155715400921572,0.5285908419658304,216.98425620890754,1.9250042755652819,0.5320890056251315,4.544541054836057
9,15.48873845438423,0.12636040080876954,7.155183961413503,9.93449127809615,9.020232090011302,0.5150649367253662,211.82719576437955,1.9039809728432207,0.5304239847536977,4.573501595738871
10,15.145716861605855,0.12366108550283487,6.992711435993041,9.792285272857221,8.912288405515433,0.5036580429037575,207.59631662590562,1.8848120533931711,0.5288965975606117,4.621502970664386
11,14.676443150961868,0.11969700800209929,6.780451810315031,9.589095604891975,8.730448958586685,0.4880527413621522,201.25477202683743,1.8641038387547844,0.5280110694752759,4.607566741231198
12,14.315726281956696,0.1168049909794729,6.601658134604282,9.437727936705999,8.615965182690344,0.4760574060508163,196.76191151691722,1.843968693631303,0.5265040144710483,4.654177058115152
