,SiO2,TiO2,Al2O3,Fe2O3,FeO,MgO,CaO,Na2O,T_pyMelt,T_MELTS,F_MELTS,F_pyMelt,P,Augite,Garnet,Liquid,Olivine,X,Orthopyroxene,Spinel,Plagioclase,Pigeonite
16,37.6433040336682,3.50330406637047,0.064709223158886,0.202055984691795,27.6353504006422,19.7257179473165,1.46921279451974,9.75634554963217,1688.3817976153837,1479.199999999998,0.04863130452221062,0.05846960556710254,6071.0,35.5443937105826,35.5584575484727,0.93945230234753,14.7594248074466,0.00990147873469151,8.0782716311505,,,
17,37.5287950571593,3.48102938133187,0.0653621644255463,0.243291381872861,27.7849181154308,20.2893297743079,1.59328731528892,9.01398681018286,1687.8005058729686,1486.799999999991,0.05344429960894427,0.06331290683157324,6050.0,34.8807937950929,35.7862023571494,0.933388949306946,14.16553712362,0.009887594801980362,8.63407777483076,,,
18,37.4573756159472,3.43890398070725,0.0664931640741649,0.285080153842223,27.8408335781584,20.7968630651944,1.70959855261599,8.40485188946036,1687.2177469401797,1493.599999999993,0.05805675323373099,0.06826423103992793,6029.0,34.2840128421677,35.9778177384139,0.963762319976184,13.5906959370622,0.010259339152397103,9.12371116238002,,,
19,37.3967099720267,3.40027945501052,0.0678698786601321,0.331512536005772,27.8546267119729,21.2813803954194,1.82665947461601,7.84096157628864,1686.6335671350926,1500.0999999999963,0.063070289782413,0.073320447113963,6007.0,33.7206447649985,36.1527470629633,0.963519776511984,13.0440671852892,0.01031164144383545,9.55902121023698,,,
20,37.3342960460609,3.36260794877885,0.0690845835348349,0.385192671104049,27.864833322702,21.7537363541168,1.94756836708309,7.28268070661945,1686.0480089128384,1506.4999999999986,0.06818409706206713,0.07847868556192418,5986.0,33.1482681984653,36.3240266799359,0.95693819384284,12.4684618968125,0.010297408736068433,10.0323050309435,,,
21,37.2689468041904,3.32476607062217,0.070331694507664,0.450314245294416,27.8596732091876,22.2428064555642,2.08033562044141,6.70282590019212,1685.4611113761282,1513.1999999999916,0.0731976336107497,0.08373630391769661,5964.0,32.5301928291736,36.4993691702131,0.975903555635326,11.8404733029197,0.010558298773507809,10.5840611420582,,,
22,37.2579306792499,3.25962487489684,0.072276526707485,0.505664379625747,27.7610333277226,22.653089976481,2.1913022357297,6.29907799958664,1684.872910699208,1518.6999999999957,0.07821117015943115,0.08909085803871378,5943.0,32.0421312125732,36.6308819456875,1.00185603561734,11.3169087133155,0.01089803149806745,10.9382220928064,,,
23,37.2542256509412,3.19456885297019,0.0745120051844565,0.565233410115426,27.6326332246782,23.0562066923234,2.30400498266387,5.91861518112331,1684.28344048306,1524.099999999999,0.08352551890103177,0.09454007805698855,5921.0,31.5669049526785,36.7523194071954,1.0074678479357,10.7824398767335,0.01102262415684572,11.290867915457,,,
24,37.2499949134479,3.12867131870223,0.0766718984918318,0.630666689497015,27.5012063740993,23.4488696047159,2.41799426314183,5.54592493790397,1683.6927320554053,1529.3999999999942,0.08904040910458275,0.10008184806606187,5900.0,31.0936830988427,36.8717257395249,1.00435329032777,10.2458888201059,0.011055071990399234,11.6343490511987,,,
25,37.2461574338061,3.0587200613339,0.0788669120311798,0.704907027079678,27.3557284863062,23.8533431670561,2.53975949244515,5.16251741994164,1683.100814725949,1534.8999999999974,0.09445502857715778,0.10571418883715158,5879.0,30.5856705000643,36.9933150375934,1.02113370748159,9.66481390469826,0.01130698380557623,12.0450668501625,,,
26,37.2484320792635,2.98935165289706,0.0813827900921633,0.784518178226478,27.1819031708102,24.250283881548,2.66299528262853,4.80113296453407,1682.507716005009,1540.2999999999925,0.10017046024265554,0.11143524301364251,5857.0,30.0911769948698,37.1050936170728,1.01229603113371,9.07690994110496,0.011280321274055163,12.4545234158187,,,
27,37.245365399378,2.91882421143843,0.0837413785050024,0.873482404597521,27.0179245209202,24.6327217934182,2.7874418644533,4.44049842728932,1681.9134617919372,1545.5999999999958,0.10588589190815204,0.11724326235013109,5836.0,29.5093070527365,37.2216943008693,1.01530518473989,8.4725159959257,0.011386174551305259,12.9511774657286,,,
28,37.2440413616449,2.84536021532996,0.0863299109758177,0.972045611877634,26.835454343069,25.0185145010002,2.91798224844349,4.08027180765906,1681.318076538435,1550.99999999999,0.11160132357364895,0.12313659665089098,5814.0,28.9105959548943,37.3372180101262,1.0266243197217,7.8609065118518,0.011587181938168172,13.464655203406,,,
29,37.3430853412283,2.74056663730917,0.0901914238218102,0.962364196540467,26.5760117087322,25.3349731254746,3.02357830098017,3.92922926591329,1680.7215833908506,1555.0999999999954,0.1176175674320659,0.12911368413092636,5793.0,28.4704834660475,37.4051436763319,1.01260266573076,7.32401281814932,0.011506848474213174,13.7877573737406,,,
30,37.4423816762268,2.62861851062179,0.0942576887897413,0.953148123400556,26.3249175053944,25.6597469709106,3.13804166138271,3.75888786327336,1680.1240043147702,1559.3999999999905,0.12343326982853792,0.13517304297558594,5771.0,27.9969796663283,37.4800791670356,1.03163680772837,6.75323592174804,0.011800924362026663,14.1580684371596,,,
31,37.5516755064529,2.51467970097467,0.0985433847557214,0.94085202764365,26.0417201857674,25.9999968323931,3.25631545339863,3.59621690861395,1679.5253602046007,1563.7999999999956,0.12944951368695432,0.1413132639161127,5750.0,27.5340237739061,37.551354465233,1.03037688321512,6.20610890632834,0.011867966864951849,14.4981359713175,,,
32,37.6196863927043,2.49516574612783,0.102489575828323,0.929532472310572,25.7389675566233,26.3336562829539,3.38581076740802,3.39469120604374,1678.92567098036,1568.1999999999907,0.13546575754537382,0.14753300367118313,5729.0,27.0414231752553,37.6068279772035,1.04562438038916,5.59392977136461,0.012127399447798209,14.9321946957873,,,
33,37.7380375149728,2.37456210349298,0.107367643713422,0.913256669485787,25.4386210904686,26.6872351085218,3.51661964109643,3.22430022824809,1678.3249556735052,1572.7999999999947,0.14168254286573745,0.15383097913049854,5707.0,26.5683526326782,37.6795730556374,1.04595322826787,5.03567764035863,0.012219079769484463,15.2704434430579,,,
34,37.8161647928949,2.35309871178671,0.111767383469731,0.896641899272985,25.1079577699884,27.0367223923975,3.65930063894609,3.01834641124369,1677.723232503321,1577.3999999999905,0.14779905745512895,0.16020596217738495,5686.0,26.0710460104074,37.7356822045172,1.05994700419121,4.45217376280429,0.012471431982482763,15.6711510180799,,,
35,37.896774338824,2.33337470368066,0.116528792106983,0.876660040822866,24.7734743291488,27.3829735314111,3.80777268574971,2.81244157825593,1677.1205189451443,1581.9999999999945,0.15411611350646806,0.16665677506415916,5664.0,25.5787168328979,37.7904724353376,1.06440169087641,3.86690956772713,0.012617374239881587,16.0594994731609,,,
36,37.9787851065009,2.31442210908129,0.121246835436296,0.852685268824151,24.4412465180055,27.7261002339528,3.96090368991097,2.60461023828816,1676.5168317914931,1586.5999999999904,0.16053344028878103,0.17318228626780802,5643.0,25.0802572921978,37.8450912236168,1.06098404742969,3.25344042369749,0.012673005822141564,16.4802270130581,,,
37,38.0672499997186,2.29556189976678,0.126442726238788,0.824724124644772,24.0914762963944,28.0760943398401,4.12278511777181,2.39566549562471,1675.912187207007,1591.2999999999943,0.16705103780206482,0.17978140676463258,5621.0,24.4960485969235,37.8996251203761,1.06461217623272,2.60851835328595,0.01281584418240904,17.0011957531818,,,
38,38.1602173512056,2.27837719780746,0.131690254999758,0.793099580308438,23.7268561702911,28.4338638192396,4.29246187970205,2.18343374644592,1675.3066007779678,1596.099999999998,0.17366890604632515,0.186453086671878,5600.0,23.9123621086569,37.9554910772236,1.06387990342693,1.99358690472856,0.01290959717785378,17.484680005964,,,
39,38.3053059188821,2.21293350109744,0.138644696835302,0.7247514874128,23.3478217910848,28.7386159235932,4.41825889554184,2.11366778555248,1674.7000875570563,1599.599999999995,0.18018650355961108,0.19319631221184147,5579.0,23.5045970287398,37.9779014637914,1.06734552233575,1.44508155871595,0.013054617445398117,17.7650744264171,,,
40,38.4140314816285,2.13034905126973,0.146200749329452,0.755247741888726,22.938655950308,29.0681045509279,4.53543774617791,2.01197272846978,1674.092662103908,1603.2999999999906,0.18660383034192218,0.20001010296049193,5557.0,23.0867207151604,37.9954822793498,1.09323628342333,0.880131759853778,0.01347677864180632,18.0644289622128,,,
41,38.5755151458929,2.06071737619879,0.154298818882663,0.683144969190563,22.5021164626571,29.4108547925956,4.67543253694022,1.93791989764216,1673.4843385219508,1607.0999999999954,0.19342224004812986,0.20689350934777892,5536.0,22.6680041956381,38.0153142442098,1.0912790612996,0.30612378541461,0.01356637321357036,18.3592787134379,,,
42,40.9181460044575,2.88608082755954,0.258508490021036,0.475529042219026,19.6737378518688,25.3529124317882,9.13872574413069,1.29635960795509,1672.8751304919433,1708.7999999999938,0.2002406497543364,0.2138456103813883,5514.0,24.7926487911473,37.6577485284828,1.08568110868993,,0.013611849406844654,16.22392157168,,,
43,47.4695992090409,3.32384174787904,0.477755688307881,0.314743639396729,14.7354623531666,19.956348023544,12.7772363794684,0.945012959196515,1672.2650513025753,1765.399999999996,0.20705905946054295,0.22086551156940018,5493.0,26.1307659604674,37.5054156689046,1.09432416501866,,0.013838191262249104,14.3494942056094,,,
44,51.038982364652,3.06157557512227,0.624339792612618,0.282221206981153,12.6289584129275,18.1415478739375,13.3660572656282,0.856317508138735,1671.6541138784457,1773.3999999999978,0.2139777398977229,0.2279523430205297,5471.0,25.4322095391768,37.565908371595,1.1020154633906,,0.014058112812738853,14.2898666258377,,,
45,52.5735359155577,2.63579332587215,0.714425119446582,0.281538568244812,11.8020134376173,17.6616172707552,13.5235547808585,0.807521581647739,1671.0423308056934,1776.3999999999942,0.22099669106587935,0.23510525770334148,5450.0,24.4973137701186,37.6527301474712,1.11775922982716,,0.01438742733720121,14.4221968525829,,,
46,53.7603888190125,2.21384958614846,0.799288025234057,0.285889182332035,11.1873132129703,17.3643692680024,13.6259564003658,0.762945505934506,1670.4297143555214,1778.6999999999912,0.2284167251579264,0.24232342984810126,5429.0,23.5355491515395,37.696685176837,1.07279606173441,,0.013941469288296425,14.6449696098891,,,
47,54.0057124391357,1.75210198128684,0.849719806154082,0.302310118286487,11.0839790568206,17.5763576420808,13.7083350431362,0.721483913099194,1669.821980411089,1781.3999999999978,0.2354356763260803,0.24877097991979755,5407.0,22.6756858104848,37.7407049587523,1.01945841892521,,0.013369946477707671,14.8141508118377,,,
48,52.77638333771,1.62783395419397,0.820462127709906,0.323098003702804,11.6959575399818,18.3810784068682,13.6030716138685,0.772115015964886,1669.2423725864046,1781.399999999997,0.24175273237741873,0.2495656311894166,5386.0,22.5887010109095,37.6840968490465,0.591308850977827,,0.007819477003145024,14.7558932890662,,,
49,52.581259281826,1.65573057888904,0.837683590054699,0.328803609932852,11.740303830963,18.5033395873909,13.5674886323714,0.785390888572084,1668.6627884173545,1780.4999999999977,0.24375814699689247,0.25042581504503647,5364.0,22.4910032067115,37.6644101759121,0.513198364161004,,0.006804539434646042,14.7513882532153,,,
50,53.7200189627723,1.69186976329782,0.920158448445737,0.314278092219484,11.0870617741231,17.8860458506642,13.5978235997117,0.782743508765594,1668.0832207351007,1779.7999999999975,0.2451619372305227,0.25134359218138297,5343.0,22.4146051229273,37.6443638478072,0.477479082849081,,0.006342708326900654,14.7435519464164,,,
51,53.6205663333637,1.68215886058122,0.944997083064573,0.317471257696995,11.0961973157679,17.9703131206198,13.5788255268905,0.789470502015246,1667.5036631307707,1779.199999999998,0.24606437380928542,0.2523150363200552,5321.0,22.3776193711224,37.6265941988635,0.482922937767869,,0.0064227016593678575,14.7028634922462,,,
52,52.6251996852807,1.65654502734077,0.922676973550044,0.334200480532933,11.5686662769951,18.5662638934889,13.5208855439228,0.8055621188887,1666.9241096513892,1778.5999999999976,0.24706708111902165,0.2533375754501032,5300.0,22.3440795551042,37.6103287397124,0.483634838833171,,0.006440735635013599,14.6519568663502,,,
53,51.6164768864242,1.63195435691047,0.8988734709143,0.352845815624057,12.0596700052912,19.1894617847677,13.4270308450642,0.823686835003862,1666.3445546735638,1777.3999999999978,0.24806978842875774,0.25440932475000433,5279.0,22.2970037298979,37.5960145234767,0.478008390478398,,0.006374295112393626,14.618973356147,,,
54,51.6168903653841,1.61583817213689,0.928671759277862,0.355008425839285,12.0132522819728,19.229286105828,13.4116931502282,0.829359739332846,1665.7649928340747,1776.7999999999984,0.248972225007521,0.25552881142735345,5257.0,22.2302636064466,37.5797814525928,0.504749078376146,,0.006738973009027323,14.5852058625844,,,
55,52.6996165318437,1.64757924622289,1.01722554751801,0.339218866496649,11.3767651104314,18.6164475181818,13.477546632869,0.825600546436599,1665.185418986413,1776.6999999999975,0.25037601524115166,0.25669483481762095,5236.0,22.1683682041223,37.5569206383784,0.476303060576043,,0.006371094978277733,14.5584080969232,,,
56,52.6511113328464,1.6269390334169,1.04767644706772,0.342079938647056,11.355787665312,18.6844330284579,13.4603148153724,0.83165773887962,1664.6058281713108,1776.099999999998,0.2512784518199134,0.25790638583009357,5214.0,22.0920386127794,37.5409305599848,0.510117534415534,,0.006831626281177631,14.5269132928203,,,
57,53.7704189305645,1.65120637259748,1.14616246429918,0.327107515800523,10.7167627419949,18.0685809802357,13.491065394426,0.828695600081642,1664.0262155956455,1775.3999999999978,0.2526822420535446,0.2591625964976816,5193.0,21.9888156825897,37.52149562637,0.494493347187998,,0.006634822852381564,14.5251953438523,,,
58,52.8782057518172,1.62381266296446,1.12846746689184,0.343174380237101,11.1253473813726,18.616299199128,13.4383774497025,0.846315707886357,1663.446576616726,1774.7999999999975,0.25388549082522904,0.2604627063902387,5171.0,21.8500085825668,37.5060151152635,0.509211593380714,,0.006843322045164825,14.5447647087889,,,
59,53.9874813050134,1.64150117548833,1.23226534910755,0.328461743691227,10.4956388137726,18.0088234540558,13.462433932093,0.843394226778104,1662.8669067302285,1773.9999999999982,0.25528928105886056,0.2618060391885061,5150.0,21.7250377106364,37.4878145749512,0.506121202797448,,0.006814611590109722,14.5510265116148,,,
60,53.1085240851509,1.61685417549824,1.21304862876616,0.344220157611131,10.8936556606575,18.5462783606138,13.4165155955736,0.860903336128587,1662.287201560709,1773.4999999999977,0.2564925298305407,0.2631919857329653,5129.0,21.5919034908107,37.472522819121,0.517516116360783,,0.0069793137742519456,14.5680575737077,,,
61,53.3583291020359,1.61952915749479,1.26805568853525,0.342737324898916,10.6961285716019,18.4358468541193,13.4117506978593,0.867622603454572,1661.707456853992,1772.7999999999984,0.2579965907951478,0.26461999138693204,5107.0,21.4784607313123,37.4534504471668,0.511551134512515,,0.006912853169088048,14.5565376870083,,,
62,53.6122984524674,1.62154437179157,1.32349545146935,0.34119641794064,10.4983996782632,18.3226514680531,13.4062035870121,0.874210573002573,1661.1276684709621,1772.099999999998,0.2595006517597517,0.26608954638069005,5086.0,21.3586613058715,37.4355992747601,0.507603684000572,,0.006873441895742346,14.5481357353678,,,
63,53.978102347432,1.617563144773,1.38927724470417,0.338017826224688,10.2745087521741,18.130334346544,13.393819708475,0.878376629673005,1660.5478323824289,1771.199999999999,0.2608041712624084,0.26760017827874677,5064.0,21.2221746162329,37.420546224892,0.523083352758112,,0.007095541952768745,14.554195806117,,,
64,54.2289075828619,1.61882860575597,1.44838508161498,0.336597337379353,10.0808011740038,18.0177470147818,13.3834976832607,0.885235520341555,1659.9679446648222,1770.3999999999987,0.2623082322270129,0.2691514459984198,5043.0,21.0983612644824,37.4029002979002,0.519559474515911,,0.007062110568382642,14.5491789631015,,,
65,54.4885714056077,1.62094264001613,1.51189439846361,0.335063980671026,9.88284990047888,17.8981546223585,13.3701460911395,0.892376961264672,1659.3880014965455,1769.4999999999986,0.26381229319161725,0.270742934987121,5021.0,20.9792313274262,37.3840747573035,0.512929701415922,,0.006986239463578342,14.5437642138544,,,
66,54.010745705319,1.60429938565345,1.51988985222287,0.344842233419677,10.0733271808897,18.1962234329854,13.3448642149571,0.905807994552837,1658.807999154851,1768.99999999999,0.26521608342524816,0.2723742532817292,5000.0,20.8573375367581,37.3693176747335,0.526593043321508,,0.0071860404383393564,14.5267517451869,,,
67,53.436667680784,1.58739515571884,1.52189784371434,0.356773600843649,10.2824277872734,18.5761083571724,13.3166332473734,0.922096327119906,1658.227934013137,1768.4999999999986,0.26682041512082666,0.27404502825078453,4979.0,20.7266827965186,37.3525905242486,0.535332933510756,,0.007321292854359358,14.505393745722,,,
68,52.8934457912952,1.56646709088127,1.52800029986491,0.368973951490964,10.4756145051703,18.9494397364101,13.279480678593,0.938577946294168,1657.6478025385895,1767.7999999999902,0.26842474681640355,0.2757549038731007,4957.0,20.5758782493078,37.336428773415,0.554874372252476,,0.007605186023197306,14.4928186050248,,,
69,53.5561496702601,1.57662071365916,1.62402636747801,0.360811272972955,10.0781794369508,18.5737589190466,13.2876903734797,0.942763246152682,1657.0676012901026,1766.99999999999,0.2703298907049047,0.27750353844336956,4936.0,20.3771764163367,37.3205627656082,0.55026017483535,,0.007561634943456796,14.5220006432196,,,
70,52.1954208679966,1.5567977401402,1.56568502063241,0.388050457119553,10.6793184145814,19.445874413876,13.1960924478746,0.972760637779226,1656.4873269164316,1765.89999999999,0.27203449313145545,0.2792906026216665,4914.0,20.2676330210152,37.3045633680476,0.531316222918948,,0.0073184052743656795,14.4964873880182,,,
71,51.6797483320756,1.53862007331063,1.5709015953101,0.40133813228613,10.8619709453997,19.8185017740318,13.137825534264,0.991093613322042,1655.9069761545368,1764.799999999991,0.27363882482703344,0.2811157777629068,4893.0,20.106903174774,37.2908825461053,0.544830761465661,,0.007521131439338229,14.497383517655,,,
72,52.3329585317454,1.5387042266698,1.67292617144586,0.391732577191667,10.4548737270764,19.4390420419707,13.1789752071344,0.990787516765723,1655.3265458280869,1764.4999999999905,0.2753434272535843,0.2829787544763969,4871.0,19.9835318110992,37.2716662716609,0.566605810528132,,0.007840124678679004,14.4481961067118,,,
73,52.1735614518554,1.54280141647547,1.70739849327821,0.398333629237214,10.4628491957496,19.563494927831,13.1436283263921,1.00793255918096,1654.6317954053984,1763.4999999999914,0.27734884187305736,0.28475475535686856,4850.0,19.8070663304124,37.2565399370293,0.541890580828695,,0.007518947978752533,14.4645031517296,,,
74,52.766931194544,1.55479789595127,1.80684153661554,0.389756640305189,10.0953712211923,19.2091174142418,13.1666562102871,1.0105278868628,1653.6588083233264,1762.899999999991,0.2790534442996092,0.28625217355972105,4829.0,19.7249413844486,37.2365679139746,0.526447406704079,,0.0073219388971360105,14.4120432948727,,,
75,52.1980142660052,1.54149475422135,1.81120895482899,0.403820646235465,10.2965488590903,19.6062566578921,13.111665905208,1.03098995651857,1652.6193998482106,1761.799999999991,0.28065777599518693,0.28769255003324234,4807.0,19.5913797626596,37.2199370545713,0.525074857941308,,0.007319136575708224,14.4036083248278,,,
76,51.558451067407,1.53401512953867,1.80596995119737,0.420012167273986,10.538176777268,20.0523189284126,13.0363092770021,1.05474670190022,1651.540905162631,1760.3999999999915,0.2822621076907654,0.28910379247184415,4786.0,19.4730736724297,37.204335641449,0.503426787883972,,0.0070330649327182485,14.3991638982373,,,
77,51.7778785195888,1.53622232900871,1.8797261256582,0.418178936499486,10.3464748614547,19.9375457741064,13.0406438271038,1.06332962657989,1650.4345520145469,1759.6999999999903,0.2837661686553696,0.29049715125007786,4764.0,19.3676175133723,37.1828985999035,0.495328768683991,,0.006934464072294429,14.3841551180402,,,
78,52.1486815387863,1.54007781297403,1.96521361496605,0.413008690877308,10.1146256499372,19.7009245857333,13.0498008588485,1.06766724787736,1649.3064730650183,1758.99999999999,0.28506968815802775,0.2918786775600252,4743.0,19.2682687289506,37.1643827632489,0.492027479390802,,0.006900806162563853,14.3753210284096,,,
79,52.5431589863019,1.53939200631969,2.05805811010537,0.407634616863376,9.8709515209452,19.4533268841917,13.0560445735639,1.07143330170889,1648.1605114803688,1758.199999999999,0.28637320766068414,0.2932521117357918,4721.0,19.151947664803,37.1457808838635,0.500177118861871,,0.007027920737134624,14.3720943324716,,,
80,52.0483941417238,1.53207539431914,2.06561747522449,0.420564232117265,10.0659497779811,19.7811904272335,12.9947061004652,1.09150245093551,1646.9992864144617,1756.89999999999,0.28777699789431455,0.294619971007077,4700.0,19.0408642539726,37.1315080462526,0.488395001243815,,0.006875897525606292,14.369232698531,,,
81,52.4719768522786,1.5270684384952,2.16247258397694,0.414540485713694,9.80749513864366,19.5159456397851,13.0067805509819,1.09372031012485,1645.8246878823088,1756.199999999999,0.28908051739697194,0.2959840509815202,4679.0,18.9031381218466,37.1146456423842,0.510962263521896,,0.007206802024286263,14.3712539722473,,,
82,52.6954614284822,1.5292232642572,2.24613460058328,0.412626209491606,9.61716800092498,19.3929353638128,13.0032960541743,1.1031550782736,1644.63813780262,1755.2999999999988,0.29058457836157514,0.2973456883695606,4657.0,18.7962687707215,37.0931388738646,0.500005939674805,,0.007067221762188046,14.3605864157392,,,
83,52.1997504776712,1.52286861150224,2.25470021889669,0.425633412348135,9.80891699056196,19.7199665291036,12.94414437823,1.12401938168616,1643.4407405295028,1753.9999999999982,0.2919883685952064,0.29870591151415615,4636.0,18.6894773862441,37.0784225742941,0.486166525116278,,0.006885236157998549,14.3559335143456,,,
84,52.5871838786456,1.52278978775038,2.35602975811738,0.420062644064737,9.56941125812055,19.4679910698103,12.9481511014507,1.12838050204035,1642.2333756133687,1753.099999999998,0.2932918880978654,0.3000655325836085,4614.0,18.577313521113,37.0591377540354,0.490457209686893,,0.006958813985341853,14.3530915151646,,,
85,52.9581299494316,1.52680864066896,2.45493923266528,0.414832257299744,9.34240939757849,19.2239164842181,12.9449616270288,1.13400241110891,1641.0167579858612,1752.099999999998,0.29459540760052133,0.3014252070370407,4593.0,18.4774771044763,37.040580922876,0.481841780000303,,0.0068492079602033105,14.3501001926474,,,
86,53.3409923645206,1.52468746406553,2.56072544509812,0.409679996630838,9.10933759078346,18.976965548986,12.9388071461907,1.13880444372467,1639.7914786551455,1750.9999999999982,0.2958989271031778,0.3027854736056345,4571.0,18.3536185421379,37.0221827925466,0.489110336893181,,0.00696539927218998,14.3550883284224,,,
87,53.7017144081431,1.51749485908072,2.66390938750332,0.405254248582017,8.88944717771645,18.7492274091627,12.9299216843366,1.14303082547515,1638.5580331710623,1749.8999999999983,0.29720244660583506,0.3041467821050895,4550.0,18.2040216476637,37.0061423017427,0.510417058309183,,0.007282309292469432,14.3694189922845,,,
88,52.3767977765783,1.50652714613339,2.58570341646429,0.435135184772926,9.46621909900301,19.6108218801344,12.8386944512979,1.18010104561581,1637.3168421077214,1748.5999999999976,0.2987065075704401,0.3055095133421692,4529.0,18.1206430131106,36.9924001722608,0.481457169990115,,0.0068838600227354154,14.3454996446385,,,
